field, time, ra, dec, az, alt, airmass, ha, FU1_ra, FU1_dec, FU1_Delta_ra, FU1_Delta_dec, FU1_distance, FU1_Delta_Teff, FU1_X_calculated, FU1_Y_calculated, FU1_X_observed, FU1_Y_observed, FU2_ra, FU2_dec, FU2_Delta_ra, FU2_Delta_dec, FU2_distance, FU2_Delta_Teff, FU2_X_calculated, FU2_Y_calculated, FU2_X_observed, FU2_Y_observed, FU3_ra, FU3_dec, FU3_Delta_ra, FU3_Delta_dec, FU3_distance, FU3_Delta_Teff, FU3_X_calculated, FU3_Y_calculated, FU3_X_observed, FU3_Y_observed, FU4_ra, FU4_dec, FU4_Delta_ra, FU4_Delta_dec, FU4_distance, FU4_Delta_Teff, FU4_X_calculated, FU4_Y_calculated, FU4_X_observed, FU4_Y_observed, FU5_ra, FU5_dec, FU5_Delta_ra, FU5_Delta_dec, FU5_distance, FU5_Delta_Teff, FU5_X_calculated, FU5_Y_calculated, FU5_X_observed, FU5_Y_observed 
TOI-457_W_2020-11-20.fits, 1605944329.6, 59.0581729749373, -26.484668460032015, 262.5778567392183, 49.781527026896896, 1.3096069498667589, 0.797278216015952, 59.08090542091302, -26.755519112186544, 0.022732445975719884, -0.27085065215452886, 22985.2590946354, 197.1800000000003, 1770349, 635598, 1781680.0, 628387.0, 59.28618093712302, -26.56765392200567, 0.22800796218572117, -0.08298546197365653, 18627.332224641745, -1.4899999999997817, -815593, 4930072, -816952.0, 4921550.0, 58.94374495200584, -26.363163573158293, -0.11442802293146315, 0.12150488687372274, 13459.174925498144, -1330.1499999999996, 13794334, 19990547, 13807210.0, 19985254.0, 58.786692767979055, -26.231542555895025, -0.2714802069582447, 0.25312590413699, 29728.571595068734, 516.4300000000003, 3752140, -6705797, 3732232.0, -6700963.0, 58.68863060247665, -26.42972135115856, -0.3695423724606499, 0.05494710887345633, 28400.825573772807, 739.4000000000005, -13709534, -1505893, -13708922.0, -1495449.0 
TOI-457_W_2020-11-20.fits, 1610756944.828016, 59.05976482779321, -26.484232098090395, 67.08973684563061, 83.33522617905703, 1.0068037861866528, -0.11964822440170053, 59.08249292012862, -26.755083612625224, 0.022728092335412953, -0.27085151453482936, 22988.395052790915, 197.1800000000003, 1779634, 633158, 1794060.0, 632670.0, 59.28777175739039, -26.567220085641974, 0.2280069295971785, -0.08298798755157932, 18639.63209901487, -1.4899999999997817, -816367, 4917792, -816156.0, 4917100.0, 58.94534210705211, -26.362723630520488, -0.11442272074109638, 0.12150846756990674, 13449.319627530725, -1330.1499999999996, 13782351, 19983190, 13796710.0, 19992232.0, 58.78828970330205, -26.23110298457806, -0.27147512449116107, 0.25312911351233325, 29718.343750476757, 516.4300000000003, 3739400, -6697230, 3734321.0, -6694109.0, 58.69022469343004, -26.42927974022979, -0.3695401343631701, 0.054952357860603485, 28388.212591729913, 739.4000000000005, -13707021, -1492992, -13705553.0, -1486992.0 
TOI-175_W_2019-11-28.fits, 1575007675.4, 125.09805892168983, -68.24099979895247, 161.81116742435938, 45.68611530764772, 1.3975782087209927, -0.6284753939749868, 124.5581253163994, -68.37773895636143, -0.5399336052904289, -0.13673915740895382, 20475.415574025315, -805.3299999999999, -16752322, 11894258, -16786323.0, 11930683.0, 125.66528371058958, -68.43536481157253, 0.5672247888997504, -0.1943650126200538, 24193.3825675086, -401.47999999999956, -9748256, 1602128, -9776675.0, 1629267.0, 125.62195973435318, -68.2337846959577, 0.5239008126633564, 0.007215102994777567, 16457.891345517048, -879.8299999999999, -12348663, 13073994, -12339580.0, 13091672.0, 124.91804184170681, -68.01045814512985, -0.18001707998301697, 0.2305416538226268, 20309.533875975183, 44.88000000000011, -7252202, 3636915, -7272779.0, 3642227.0, 124.37059395406672, -68.14158465382273, -0.7274649676231064, 0.09941514512973981, 24362.29245999708, 400.6700000000001, -15655488, 4503599, -15688832.0, 4524357.0 
GJ1132_W_2019-11-11.fits, 1577252161.1, 154.08655941469752, -47.38611213736219, 129.98920628778146, 49.437334458801494, 1.3163173921260662, -0.8267409993811006, 153.85609418665308, -47.540846461782685, -0.23046522804443725, -0.15473432442049528, 18577.45956490859, 776.7099999999996, -13074582, 10432640, -13100133.0, 10446527.0, 154.49336002201454, -47.4285707527826, 0.40680060731702383, -0.04245861542040785, 23587.91588249684, 158.6300000000001, 4273517, 219972, 4249293.0, 231460.0, 154.46616968541449, -47.23683897081404, 0.3796102707169666, 0.1492731665481486, 25192.211878491966, 427.4000000000001, -9594660, 145369, -9600730.0, 164614.0, 153.8338877140515, -47.081664746495626, -0.25267170064600464, 0.3044473908665637, 29576.73605615697, -296.55999999999995, -3733940, -6649384, -3759971.0, -6636203.0, 153.9107388309282, -47.2542339508286, -0.17582058376930831, 0.13187818653359074, 15056.497435688218, -266.8299999999999, -14478030, 17586024, -14477022.0, 17570661.0 
GJ1132_W_2019-11-11.fits, 1578375404.7, 154.086921292698, -47.386290341666154, 133.9743691585833, 57.90637043796631, 1.1803853017054433, -0.5999319171186741, 153.8564547277462, -47.54102422186373, -0.23046656495179718, -0.1547338801975755, 18580.405459402977, 776.7099999999996, -13079182, 10433077, -13108240.0, 10439905.0, 154.49372304621605, -47.42874947402166, 0.4068017535180388, -0.04245913235550347, 23585.04799786416, 158.6300000000001, 4268682, 222099, 4252455.0, 225460.0, 154.46653332321256, -47.2370177163058, 0.3796120305145507, 0.14927262536035357, 25188.981148345698, 427.4000000000001, -9595607, 149330, -9598390.0, 157088.0, 153.83424977760984, -47.08184256352577, -0.2526715150881671, 0.3044477781403856, 29577.248830907396, -296.55999999999995, -3734310, -6649858, -3755044.0, -6645553.0, 153.91109018653728, -47.25440779751774, -0.17583110616072872, 0.13188254414841083, 15057.708670877799, -266.8299999999999, -14478622, 17584395, -14478644.0, 17560061.0 
GJ1132_W_2019-11-11.fits, 1583305596.4, 154.08850967286213, -47.38707253021613, 229.40729797936942, 51.466010405778945, 1.2783821211472957, 0.7737665206679881, 153.85803723981567, -47.54180446063965, -0.23047243304645804, -0.15473193042352307, 18590.986437437845, 776.7099999999996, -13095212, 10434160, -13095670.0, 10442600.0, 154.49531645752336, -47.42953393144939, 0.406806784661228, -0.04246140123326114, 23569.288702809314, 158.6300000000001, 4264052, 237321, 4262749.0, 238260.0, 154.4681294277112, -47.23780228020327, 0.37961975484907384, 0.14927025001286154, 25175.74118711133, 427.4000000000001, -9582856, 158178, -9585670.0, 160955.0, 153.83583897208953, -47.08262305229929, -0.25267070077259746, 0.3044494779168403, 29585.80356661204, -296.55999999999995, -3722543, -6659819, -3741098.0, -6646973.0, 153.91263238074717, -47.255170859093, -0.1758772921149614, 0.13190167112313134, 15069.008958442595, -266.8299999999999, -14484415, 17569793, -14481372.0, 17551043.0 
GJ1132_W_2019-11-11.fits, 1609481770.74821, 154.0969432002251, -47.39122562031771, 136.61119096378252, 60.798409785005184, 1.1455953951952094, -0.5177517805607108, 153.86643960914253, -47.54594719948259, -0.23050359108256657, -0.15472157916487816, 18581.319139894207, 776.7099999999996, -13080419, 10433022, -13104592.0, 10446060.0, 154.50377670211265, -47.4336990657379, 0.4068335018875473, -0.042473445420185385, 23584.091818455112, 158.6300000000001, 4267666, 222904, 4252102.0, 227974.0, 154.47660397048918, -47.24196798028893, 0.3796607702640813, 0.14925764002877884, 25187.96029680161, 427.4000000000001, -9595380, 150348, -9600420.0, 160968.0, 153.84427681902983, -47.086767119397294, -0.25266638119526874, 0.3044585009204184, 29577.490133006868, -296.55999999999995, -3733853, -6650154, -3758925.0, -6643090.0, 153.92082067384433, -47.25922238803209, -0.17612252638076598, 0.13200323228561928, 15058.169566019955, -266.8299999999999, -14478764, 17583591, -14499723.0, 17546131.0 
GJ1132_W_2019-11-11.fits, 1610351001.598663, 154.0972232588996, -47.391363536602654, 184.4246007890747, 71.80087772761527, 1.052657245893685, 0.03571099273262946, 153.86671863309036, -47.546084772056865, -0.2305046258092318, -0.15472123545421113, 18586.187678579263, 776.7099999999996, -13088515, 10434244, -13104336.0, 10438537.0, 154.5040576481309, -47.43383738191267, 0.40683438923130666, -0.0424738453100133, 23578.13225825249, 158.6300000000001, 4261463, 227945, 4261190.0, 225110.0, 154.47688539127952, -47.24210631526685, 0.3796621323799343, 0.14925722133580166, 25182.26513075187, 427.4000000000001, -9594392, 156150, -9593550.0, 153199.0, 153.84455702103114, -47.086904736105645, -0.25266623786845344, 0.30445880049700946, 29579.83697151134, -296.55999999999995, -3732900, -6652628, -3746449.0, -6649580.0, 153.92109258856672, -47.25935693151751, -0.1761306703328671, 0.13200660508514517, 15061.72491221729, -266.8299999999999, -14480852, 17579580, -14497113.0, 17534250.0 
GJ1132_W_2019-11-11.fits, 1610610852.436214, 154.09730698068276, -47.391404765828035, 196.13536140174872, 70.90930683012417, 1.0581987612106003, 0.13477784842679796, 153.86680204554798, -47.546125898532516, -0.23050493513477477, -0.15472113270448062, 18586.90416982257, 776.7099999999996, -13089680, 10434398, -13099770.0, 10442320.0, 154.50414163518144, -47.43387873068172, 0.40683465449868095, -0.042473964853684265, 23577.075658878988, 158.6300000000001, 4260986, 228939, 4260599.0, 228160.0, 154.4769695202597, -47.24214766965718, 0.37966253957694107, 0.14925709617085658, 25181.372727738606, 427.4000000000001, -9593698, 156820, -9592564.0, 156684.0, 153.8446407856595, -47.08694587577519, -0.2526661950232665, 0.30445889005284243, 29580.40266676643, -296.55999999999995, -3732307, -6653266, -3748384.0, -6647010.0, 153.92117387576317, -47.25939715246339, -0.176133104919586, 0.1320076133646424, 15062.476333043107, -266.8299999999999, -14481275, 17578691, -14497053.0, 17537046.0 
TOI-2445_W_2021-01-24.fits, 1611706991.187791, 43.67985582112148, 0.13964017012771848, 326.67657821047294, 56.005115582552236, 1.206145316037412, 0.31222498024303874, 43.83603317376006, 0.013545614460816442, 0.15617735263857924, -0.12609455566690203, 16978.17537828268, 16.31999999999971, 13300744, 12927945, 13289477.0, 12926546.0, 43.713073067594536, 0.24453272695737785, 0.03321724647305757, 0.10489255682965937, 9315.420259900826, 1170.1099999999997, 9842216, 23603369, 9833493.0, 23605920.0, 43.802864411742924, 0.4157671907610885, 0.12300859062144553, 0.27612702063337, 25592.43377087514, 149.60999999999967, 6038172, -1863319, 6034660.0, -1860405.0, 43.586365255658855, 0.13745581157832967, -0.09349056546262347, -0.0021843585493888096, 7916.154495887352, -1061.5400000000004, 6164090, 18267079, 6183064.0, 18267840.0, 43.48795920049443, -0.06899343692929755, -0.19189662062704826, -0.20863360705701603, 23990.003169152704, 525.6099999999997, 11133621, 2858650, 11146359.0, 2862283.0 
TOI-654_W_2020-01-23.fits, 1581662338.4, 165.08148078378215, -5.50902108237275, 341.5319317859055, 65.16690870562174, 1.1018857905785466, 0.1341473247689124, 165.16946495625942, -5.887438820650646, 0.0879841724772632, -0.3784177382778955, 32875.36275356774, -568.1700000000001, 7449154, -8476235, 7466143.0, -8472824.0, 165.31928648222356, -5.577406256143842, 0.23780569844140587, -0.06838517377109188, 20846.900252191408, -1279.5100000000002, 1234847, 2673817, 1235948.0, 2674560.0, 165.22279547240188, -5.325962520287574, 0.14131468861972962, 0.18305856208517568, 19543.238986884335, -1282.1800000000003, 172804, 3631331, 177110.0, 3633696.0, 164.96866292933856, -5.332466199118921, -0.11281785444359116, 0.1765548832538295, 17716.11327171307, -1278.5, -1460442, 5071472, -1448242.0, 5075547.0, 164.9795967219108, -5.656005033496091, -0.10188406187134547, -0.14698395112334062, 15109.860554354507, -2491.9700000000003, 8501866, 11771541, 8501867.0, 11765888.0 
TOI-654_W_2020-01-23.fits, 1581737968.0, 165.08151117678372, -5.5090339931512755, 62.41319925438416, 48.28782198168668, 1.3395905195206408, -0.6340405025258171, 165.16949530831238, -5.887451735547982, 0.08798413152865692, -0.37841774239670656, 32876.4599001428, -568.1700000000001, 7465298, -8473598, 7473074.0, -8465974.0, 165.31931685637466, -5.577419166101779, 0.23780567959093446, -0.06838517295050384, 20858.58393120104, -1279.5100000000002, 1242826, 2662397, 1240284.0, 2672468.0, 165.22282585328128, -5.325975416753589, 0.1413146764975579, 0.18305857639768686, 19552.42049320299, -1282.1800000000003, 165757, 3622317, 175128.0, 3633545.0, 164.96869330795894, -5.332479083665695, -0.11281786882477718, 0.1765549094855805, 17710.823835343806, -1278.5, -1469799, 5077357, -1455207.0, 5078737.0, 164.97962715280653, -5.656018095875747, -0.10188402397719187, -0.14698410272447138, 15101.139776530415, -2491.9700000000003, 8505383, 11785279, 8502825.0, 11776134.0 
TOI-654_W_2020-01-23.fits, 1581997287.9, 165.08161538876314, -5.509078261833995, 58.98790741632133, 50.91899492029843, 1.28823572434487, -0.5736907620709006, 165.16959937988688, -5.887496018353243, 0.08798399112373545, -0.3784177565192479, 32876.550205903375, -568.1700000000001, 7463464, -8474119, 7472400.0, -8463669.0, 165.3194210037194, -5.577463431970623, 0.2378056149562724, -0.0683851701366276, 20857.467843905535, -1279.5100000000002, 1241686, 2663475, 1238820.0, 2673880.0, 165.22293002369577, -5.326019636361204, 0.14131463493262686, 0.18305862547279084, 19551.332955712387, -1282.1800000000003, 166209, 3623395, 174820.0, 3636113.0, 164.96879747062772, -5.332523262404683, -0.11281791813541986, 0.17655499942931208, 17711.177395267652, -1278.5, -1468860, 5076944, -1454202.0, 5080507.0, 164.97973149471792, -5.656062884370816, -0.10188389404521558, -0.14698462253682099, 15102.18356544902, -2491.9700000000003, 8505149, 11783778, 8504538.0, 11777306.0 
TOI-654_W_2020-01-23.fits, 1583981388.9, 165.08241273260535, -5.509416969770447, 47.11496859429121, 57.71290981405543, 1.1828969033721457, -0.40402429116577654, 165.17039564948553, -5.887834834338154, 0.08798291688017912, -0.378417864567707, 32876.61419386524, -568.1700000000001, 7458753, -8475284, 7471410.0, -8470459.0, 165.32021785303877, -5.577802118365621, 0.23780512043342128, -0.06838514859517364, 20854.65400490118, -1279.5100000000002, 1238915, 2666196, 1237011.0, 2671690.0, 165.22372704951277, -5.326357968808145, 0.14131431690742602, 0.18305900096230232, 19548.768224196567, -1282.1800000000003, 167333, 3625934, 175270.0, 3633804.0, 164.9695944371756, -5.332861282170632, -0.1128182954297472, 0.17655568759981488, 17712.196139884567, -1278.5, -1466713, 5075789, -1449568.0, 5078467.0, 164.9805298326899, -5.656405569487456, -0.10188289991543797, -0.14698859971700884, 15104.63926805951, -2491.9700000000003, 8504351, 11780057, 8504976.0, 11771847.0 
TOI-654_W_2020-01-23.fits, 1608533804.868268, 165.09227954607005, -5.5136084343739995, 66.82028288717713, 44.3466077423441, 1.4306208119484094, -0.7213886828338394, 165.1802491723735, -5.892027635187305, 0.08796962630344751, -0.3784192008133056, 32876.25161608134, -568.1700000000001, 7469908, -8472308, 7475880.0, -8468331.0, 165.33007854819107, -5.581993314645857, 0.23779900212102234, -0.06838488027185718, 20860.353209562985, -1279.5100000000002, 1245804, 2660729, 1236838.0, 2668190.0, 165.23358992682816, -5.330544785791, 0.14131038075811375, 0.1830636485829995, 19554.21521583149, -1282.1800000000003, 166095, 3620512, 177370.0, 3631085.0, 164.9794565803576, -5.337044231597072, -0.11282296571243933, 0.17656420277692764, 17710.314153290536, -1278.5, -1470414, 5077907, -1453819.0, 5076270.0, 164.99040894780796, -5.660646251019322, -0.10187059826208156, -0.14703781664532212, 15099.415530029944, -2491.9700000000003, 8506319, 11788181, 8503364.0, 11777380.0 
TOI-654_W_2020-01-23.fits, 1610515181.448657, 165.09307579805258, -5.513946692753299, 68.16537798220145, 43.006716553166946, 1.4660948937173475, -0.7503885066887417, 165.1810443520291, -5.892366001336195, 0.08796855397650916, -0.3784193085828962, 32876.15921142271, -568.1700000000001, 7470288, -8472124, 7476455.0, -8470041.0, 165.33087430652344, -5.5823315512297365, 0.23779850847085982, -0.0683848584764375, 20860.991374226793, -1279.5100000000002, 1246060, 2660099, 1236740.0, 2664600.0, 165.2343858611058, -5.330882669019528, 0.14131006305322558, 0.18306402373377129, 19554.881371462012, -1282.1800000000003, 165437, 3619862, 175010.0, 3628813.0, 164.98025245533404, -5.3373818028546935, -0.11282334271854211, 0.17656488989860541, 17710.143836880983, -1278.5, -1471364, 5078136, -1455965.0, 5076770.0, 164.99120619250925, -5.66098848127823, -0.10186960554332813, -0.14704178852493133, 15098.775247439129, -2491.9700000000003, 8506159, 11788868, 8505888.0, 11777161.0 
TOI-654_W_2020-01-23.fits, 1610777690.810879, 165.09318129220014, -5.513991508143073, 51.27107658615546, 55.69379899561878, 1.2105990849625805, -0.4574593482011027, 165.18114970410826, -5.892410831003456, 0.08796841190812188, -0.37841932286038293, 32876.62180184427, -568.1700000000001, 7461198, -8474721, 7472781.0, -8469862.0, 165.33097973526924, -5.5823763637302815, 0.2377984430690958, -0.0683848555872082, 20855.498726805312, -1279.5100000000002, 1240392, 2665401, 1238291.0, 2667655.0, 165.23449131316053, -5.3309274347051945, 0.1413100209603897, 0.18306407343787878, 19549.509183580034, -1282.1800000000003, 167620, 3625185, 177830.0, 3630714.0, 164.98035789953138, -5.337426527209414, -0.11282339266875852, 0.17656498093365958, 17711.869466523007, -1278.5, -1466759, 5076120, -1451710.0, 5075360.0, 164.99131181818024, -5.661033822896775, -0.10186947401990665, -0.1470423147537021, 15103.930951510509, -2491.9700000000003, 8505005, 11781456, 8505224.0, 11771488.0 
TOI-654_W_2020-01-23.fits, 1612588525.464469, 165.0939090090506, -5.514300652950854, 43.01723742164766, 59.409222910837705, 1.1616777073243518, -0.35620243404834007, 165.1818764409624, -5.892720074295136, 0.08796743191180667, -0.3784194213442822, 32876.58922550952, -568.1700000000001, 7458340, -8475354, 7470570.0, -8467270.0, 165.33170700097364, -5.58268548859755, 0.2377979919230313, -0.06838483564669584, 20853.92239969005, -1279.5100000000002, 1238763, 2666923, 1238716.0, 2671284.0, 165.23521873964313, -5.331236236639201, 0.14130973059252483, 0.1830644163116526, 19548.146308540036, -1282.1800000000003, 168131, 3626537, 176930.0, 3632287.0, 164.98108527180847, -5.337735044045482, -0.11282373724213812, 0.17656560890537154, 17712.49335386847, -1278.5, -1465750, 5075431, -1454000.0, 5077378.0, 164.99204044230035, -5.6613465977267134, -0.10186856675025524, -0.14704594477585964, 15105.23290613799, -2491.9700000000003, 8504402, 11779345, 8506568.0, 11773511.0 
TOI-654_W_2020-01-23.fits, 1612757758.090495, 165.09397701826984, -5.514329544311599, 59.4820945078432, 50.568330762456874, 1.2946951096461847, -0.5819350738222395, 165.1819443585969, -5.8927489748593365, 0.08796734032705444, -0.3784194305477371, 32876.54151823468, -568.1700000000001, 7464090, -8473964, 7473750.0, -8468084.0, 165.3317749680313, -5.582714378093841, 0.23779794976147173, -0.06838483378224147, 20857.615921546185, -1279.5100000000002, 1242083, 2663340, 1239159.0, 2667480.0, 165.23528672172546, -5.33126509595591, 0.14130970345561877, 0.18306444835568936, 19551.47367960611, -1282.1800000000003, 166383, 3623249, 176541.0, 3629274.0, 164.9811532488246, -5.337763876719092, -0.1128237694452423, 0.17656566759250758, 17711.12793712238, -1278.5, -1468769, 5076988, -1452875.0, 5075770.0, 164.99210853630885, -5.661375828333844, -0.10186848196099163, -0.1470462840222444, 15102.048643660042, -2491.9700000000003, 8505327, 11784085, 8504631.0, 11774207.0 
TOI-654_W_2020-01-23.fits, 1613282119.999443, 165.09418774268278, -5.514419063327615, 6.221955815446528, 66.13777884875577, 1.0934687308936413, -0.04397275579524873, 165.18215479923896, -5.892838522391518, 0.08796705655618098, -0.3784194590639025, 32876.01294978007, -568.1700000000001, 7452043, -8476230, 7469483.0, -8475403.0, 165.33198556180886, -5.582803891331921, 0.23779781912608655, -0.06838482800430601, 20849.44373546859, -1279.5100000000002, 1235784, 2671303, 1235174.0, 2668200.0, 165.23549736205527, -5.331354515683892, 0.14130961937249253, 0.18306454764372315, 19544.795092413755, -1282.1800000000003, 170799, 3629824, 178263.0, 3628785.0, 164.98136387345667, -5.337853213895239, -0.11282386922610499, 0.17656584943237608, 17714.641758505644, -1278.5, -1462388, 5073068, -1447540.0, 5072890.0, 164.99231952343848, -5.6614663984945475, -0.10186821924429523, -0.14704733516693214, 15108.408191229802, -2491.9700000000003, 8502845, 11774131, 8506764.0, 11765160.0 
TOI-654_W_2020-01-23.fits, 1613794562.833748, 165.094393677213, -5.514506547598761, 44.69070146499779, 58.7527680793426, 1.1696769220647756, -0.3751631340892354, 165.18236045645085, -5.892926034529975, 0.08796677923785978, -0.3784194869312145, 32876.601879853355, -568.1700000000001, 7458539, -8475321, 7472036.0, -8472325.0, 165.33219136867405, -5.582891369955032, 0.23779769146105423, -0.06838482235627108, 20854.2101553866, -1279.5100000000002, 1238844, 2666637, 1237790.0, 2667330.0, 165.235703214413, -5.331441902922986, 0.1413095372000157, 0.18306464467577488, 19548.387864772634, -1282.1800000000003, 167839, 3626302, 178450.0, 3628121.0, 164.98156971047288, -5.337940520460374, -0.11282396674010897, 0.17656602713838687, 17712.37425915413, -1278.5, -1466105, 5075573, -1448305.0, 5073287.0, 164.99252571471345, -5.661554910018014, -0.10186796249954, -0.14704836241925268, 15105.00249066711, -2491.9700000000003, 8504399, 11779634, 8505894.0, 11769805.0 
TOI-654_W_2020-01-23.fits, 1615003260.084796, 165.0948794143807, -5.514712896772454, 26.745788830259105, 63.89828150713765, 1.1135679140069743, -0.20016202589637366, 165.18284553951747, -5.8931324494316275, 0.0879661251367736, -0.3784195526591736, 32876.388112746325, -568.1700000000001, 7454733, -8475989, 7468726.0, -8471923.0, 165.33267680472255, -5.58309770580111, 0.23779739034185354, -0.06838480902865651, 20851.64453776754, -1279.5100000000002, 1236897, 2669139, 1238003.0, 2670200.0, 165.2361887577585, -5.3316480232239964, 0.14130934337779877, 0.18306487354845746, 19546.342908898314, -1282.1800000000003, 169221, 3628315, 178025.0, 3630277.0, 164.98205521763018, -5.338146450481532, -0.11282419675052324, 0.17656644629092177, 17713.514547349754, -1278.5, -1464166, 5074309, -1450180.0, 5072209.0, 164.99301205746332, -5.6617636821716, -0.10186735691738136, -0.14705078539914584, 15106.947661304108, -2491.9700000000003, 8503559, 11776527, 8504108.0, 11768200.0 
TOI-654_W_2020-01-23.fits, 1615266636.875501, 165.09498525718763, -5.514757860597982, 338.71181233311336, 64.80095270096191, 1.1051749315409076, 0.1560209788811516, 165.18295123979647, -5.8931774275788875, 0.0879659826088357, -0.37841956698090584, 32875.267407489344, -568.1700000000001, 7449019, -8476169, 7466200.0, -8471632.0, 165.33278258191586, -5.58314266672149, 0.23779732472823412, -0.06838480612350839, 20846.579376639915, -1279.5100000000002, 1234890, 2674140, 1236401.0, 2672760.0, 165.23629455833085, -5.331692937177201, 0.14130930114322382, 0.18306492342078062, 19543.056963923027, -1282.1800000000003, 173200, 3631504, 177724.0, 3632474.0, 164.98216101031662, -5.338191322973532, -0.11282424687101411, 0.17656653762445007, 17716.309353781387, -1278.5, -1460084, 5071253, -1451480.0, 5074667.0, 164.99311803222722, -5.661809173968365, -0.10186722496041511, -0.14705131337038324, 15110.029308388868, -2491.9700000000003, 8501814, 11771288, 8505164.0, 11766052.0 
TWHya_W_2021-03-03.fits, 1615013563.315341, 165.4506148209784, -34.94716093769042, 249.6995569181089, 63.06607383939313, 1.121667905214858, 0.5449527296902225, 165.53269992412947, -35.29020052797158, 0.08208510315108697, -0.34303959028115827, 29589.615501607695, -68.5600000000004, 5713171, -5487186, 5723359.0, -5486048.0, 165.47482273748605, -35.074650115002775, 0.024207916507663185, -0.12748917731235565, 10916.280684257268, 660.8299999999999, -9214846, 18580864, -9217220.0, 18583450.0, 165.7167814228989, -34.81899889556454, 0.2661666019205029, 0.12816204212587934, 21421.926118090963, -136.17000000000007, -7924479, 3536153, -7923130.0, 3535659.0, 165.34005380430244, -34.51500159030514, -0.11056101667594476, 0.43215934738528006, 37388.53832269664, -25.949999999999818, -15670684, -11407214, -15694683.0, -11395415.0, 165.1925507045445, -35.14598779055527, -0.2580641164338999, -0.19882685286484758, 24561.181835947576, 39.82999999999993, 9873696, 1558814, 9870746.0, 1559783.0 
TWHya_W_2021-03-03.fits, 1615091325.836116, 165.45064396189755, -34.947174200963275, 150.96907446310053, 83.42808644373363, 1.0066144752500064, -0.0676999661109976, 165.53272906513172, -35.29021381044734, 0.08208510323416363, -0.343039609484066, 29591.836434517958, -68.5600000000004, 5718972, -5488309, 5725055.0, -5484982.0, 165.4748518896135, -35.0746633921751, 0.02420792771593483, -0.12748919121182212, 10918.21923406609, 660.8299999999999, -9213692, 18574296, -9216470.0, 18584320.0, 165.7168105959471, -34.81901219830013, 0.2661666340495401, 0.1281620026631458, 21427.652133932643, -136.17000000000007, -7931690, 3533042, -7927690.0, 3535974.0, 165.34008298399124, -34.51501486303512, -0.11056097790631725, 0.4321593379281552, 37386.21764682127, -25.949999999999818, -15677556, -11401601, -15697074.0, -11390610.0, 165.19257979650138, -35.14600104614514, -0.2580641653961777, -0.19882684518186267, 24556.56981777739, 39.82999999999993, 9875680, 1564878, 9868935.0, 1562070.0 
TWHya_W_2021-03-03.fits, 1615278029.630471, 165.4507139277552, -34.94720604540266, 247.88125662961306, 42.6881563610593, 1.4749094144402264, 0.9805852363378024, 165.53279903118909, -35.290245700991875, 0.08208510343388298, -0.3430396555892159, 29585.668025872088, -68.5600000000004, 5710571, -5483672, 5719508.0, -5483488.0, 165.4749218823818, -35.07469526998636, 0.024207954626604078, -0.12748922458369805, 10912.607938620135, 660.8299999999999, -9213764, 18586862, -9216976.0, 18589750.0, 165.716880638945, -34.81904413748737, 0.26616671118981117, 0.1281619079152918, 21417.18855057329, -136.17000000000007, -7914209, 3536854, -7917930.0, 3538587.0, 165.34015304293246, -34.515046730180615, -0.11056088482274617, 0.4321593152220444, 37392.60639490998, -25.949999999999818, -15661262, -11415878, -15694304.0, -11395050.0, 165.192649644803, -35.14603287213817, -0.25806428295220485, -0.19882682673551244, 24564.520534057818, 39.82999999999993, 9872383, 1554483, 9867404.0, 1560522.0 
TOI-507_W_2020-12-08.fits, 1608953310.22786, 121.92013284159178, -15.998241564002225, 82.57959193455436, 46.31216105304383, 1.3829082530277554, -0.7930022841740332, 122.0904046763447, -16.12824527169992, 0.17027183475292418, -0.1300037076976963, 17690.783805477597, -127.47999999999956, 13941587, 12589613, 13914217.0, 12586184.0, 122.17790037397783, -15.85301503498506, 0.25776753238605465, 0.14522652901716526, 24328.03030017209, 735.9300000000003, 18719566, 7359369, 18708743.0, 7365660.0, 121.87042061834708, -15.826193390703219, -0.04971222324469693, 0.17204817329900557, 15112.520698195014, -501.4499999999998, 12550443, 13785392, 12562986.0, 13787823.0, 121.71027552389798, -15.707754713659181, -0.20985731769380322, 0.29048685034304356, 29944.201891479563, 257.2300000000005, -987637, -7201796, -989440.0, -7193084.0, 121.68608188309128, -16.079117366507102, -0.23405095850050373, -0.08087580250487747, 20218.641398019117, 644.8200000000006, -18729, 3540460, -18305.0, 3540537.0 
TOI-507_W_2020-12-08.fits, 1609044293.103296, 121.92016587758182, -15.998250054017, 65.8460619626098, 63.23281620976144, 1.1200165963363464, -0.44161145792035317, 122.090437673038, -16.12825386387894, 0.17027179545617344, -0.1300038098619396, 17687.505653260952, -127.47999999999956, 13935080, 12586686, 13915240.0, 12585516.0, 122.17793344486482, -15.853023579150555, 0.2577675672829969, 0.14522647486644402, 24322.448318520994, 735.9300000000003, 18714822, 7362435, 18710390.0, 7366070.0, 121.87045373443752, -15.826201877178168, -0.04971214314430483, 0.17204817683883178, 15112.389756044431, -501.4499999999998, 12553086, 13788927, 12568740.0, 13789693.0, 121.7103086247857, -15.707763149338167, -0.20985725279612666, 0.29048690467883276, 29945.969533753178, 257.2300000000005, -984940, -7203622, -985617.0, -7197510.0, 121.68611488207999, -16.07912579750426, -0.23405099550183195, -0.08087574348726179, 20224.30209372851, 644.8200000000006, -20655, 3534723, -18910.0, 3531286.0 
